price,latitude,url,longitude,floorSize
"$299,000",40.585173,https://www.zillow.com/homedetails/16-Dunne-Pl-A-Brooklyn-NY-11235/30792305_zpid/,-73.937401,740
"$614,999",40.564087,https://www.zillow.com/homedetails/74-Daleham-St-Staten-Island-NY-10308/32341804_zpid/,-74.153273,"1,500"
"$579,999",40.65779,https://www.zillow.com/homedetails/928-Mother-Gaston-Blvd-Brooklyn-NY-11212/2085888517_zpid/,-73.90392,
"$780,000",40.718456,https://www.zillow.com/homedetails/71-01-Penelope-Ave-Middle-Village-NY-11379/2078484319_zpid/,-73.881243,"1,530"
"$1,500,000",40.56701,https://www.zillow.com/homedetails/397-Bayside-Ave-Breezy-Point-NY-11697/2126983440_zpid/,-73.894232,"1,600"
"$799,000",40.542174,https://www.zillow.com/homedetails/84-Oceanview-Pl-Staten-Island-NY-10308/32347784_zpid/,-74.152274,"1,610"
"$994,000",40.605102,https://www.zillow.com/homedetails/189-Garfield-Ave-Staten-Island-NY-10305/32322660_zpid/,-74.067367,"2,200"
"$998,000",40.758419,https://www.zillow.com/homedetails/3138-86th-St-Flushing-NY-11369/31961448_zpid/,-73.882443,"1,592"
"$579,900",40.601962,https://www.zillow.com/homedetails/322-Grasmere-Dr-Staten-Island-NY-10305/32321876_zpid/,-74.072012,"2,100"
"$550,000",40.75239,https://www.zillow.com/homedetails/32-W-40th-St-APT-5B-New-York-NY-10018/89710782_zpid/,-73.983621,525
"$340,000",40.707538,https://www.zillow.com/homedetails/83-40-Austin-St-APT-3H-Kew-Gardens-NY-11415/79731355_zpid/,-73.827413,
"$329,000",40.737467,https://www.zillow.com/homedetails/19671-69th-Ave-1-Fresh-Meadows-NY-11365/2099353971_zpid/,-73.776374,810
"$2,750,000",40.575607,https://www.zillow.com/homedetails/270-Dover-St-Brooklyn-NY-11235/30790884_zpid/,-73.949106,"3,600"
"$895,000",40.580276,https://www.zillow.com/homedetails/449-Seaver-Ave-Staten-Island-NY-10305/32332215_zpid/,-74.09024,"2,676"
"$999,000",40.622748,https://www.zillow.com/homedetails/919-80th-St-Brooklyn-NY-11228/30697629_zpid/,-74.018666,"1,802"
"$1,550,000",40.678451,https://www.zillow.com/homedetails/736-Bergen-St-Brooklyn-NY-11238/30589774_zpid/,-73.964345,"2,000"
"$1,249,000",40.591438,https://www.zillow.com/homedetails/2424-E-14th-St-Brooklyn-NY-11235/30747742_zpid/,-73.956232,"1,980"
"$5,088,000",40.724921,https://www.zillow.com/homedetails/11014-69th-Rd-Flushing-NY-11375/31979336_zpid/,-73.842284,"6,100"
"$289,000",40.587181,https://www.zillow.com/homedetails/2615-Homecrest-Ave-APT-6C-Brooklyn-NY-11235/2077766801_zpid/,-73.956689,750
"$999,999",40.786436,https://www.zillow.com/homedetails/16515-Cross-Island-Pkwy-Flushing-NY-11357/32029181_zpid/,-73.797138,"2,451"
"$548,000",40.572371,https://www.zillow.com/homedetails/1296-Mason-Ave-A-Staten-Island-NY-10306/79739226_zpid/,-74.099757,"1,266"
"$1,825,000",40.73261,https://www.zillow.com/homedetails/7331-189th-St-Fresh-Meadows-NY-11366/32078933_zpid/,-73.781432,"2,501"
"$375,000",40.820538,https://www.zillow.com/homedetails/3101-Wissman-Ave-Bronx-NY-10465/29846920_zpid/,-73.809763,780
